text,label,aspek
mas mba udh baca lengkap yg kena tapera siapa aja tapera itu kan tujuannya biar bs akses hunian kl diambilnya pas pensiun hunian ya utk apa butuh hunian ya kan skrg bkn nnt pensiun itu jg kl sampai umur pensiun lagipula siapa yg bs manage uang sebesar itu yakin ga dikorup,neutral,
tapera taperum itu dari dulu jg sudah ada sebagai anak guru udah paham itu kalaupun bbrp th lalu smpat ramai aku pikir toh yg kena asn berarti sm lah kayak dulu yg bikin semua sepikap itu krn swasta juga diutak atik,negative,
temen saya yg kmren nyoblos no ngomongin tapera wkwk ya saya ga kaget sihh,negative,
pahami sejarahnya uu tapera itu digagas partai korupsi sapi di ketika masih dalam pemerintahan sby dan ditolak wapres sby tapi didorong partai cuantoriter indonesia perjuangan buruh gol di jkw undur keluarin pp tahun dan pp undur lagi,negative,
ohya tadz tahun sampai itu ketua dpr dipengan bukan pdip setnov gerindra sempat jadi pelaksana tugas akhir sampai awal januari ruu tapera disahkan di paripurna feb saat ade komaruddin ketua dpr gantikan setnov,neutral,
ini masalah tapera bukan yg lain cok goblok gak usah diborong goblok kok dipamerkan ini nasi bukan jagung gak bisa bedakan dasar buta,negative,
taperum itu dulu skrg tapera masih anget ini haha,negative,
hah spiritnya centralize kalo tapera ini harusnya decentralized aja,negative,
yaudah bg lu aja yg kena potongan tapera wkkwwk amat,negative,
tolak rencana tapera ini kata apindo batam batam apindo tapera,neutral,
tolol lu kenapa jokowi menandatangani uu tapera kalau akhirnya terjebak untuk melaksanakannya dasar goblok,negative,
kebijakan dalam peraturan pemerintah pp no tentang perubahan atas pp no tentang penyelengaraan tabungan perumahan rakyat tapera telah ditetapkan presiden joko widodo pada mei dirasa sangat memberatkan pekerja aturan ini tdk memberikan kelonggaran,neutral,
mau nyiapin acara diskusi ig live soal tapera nanti malam dan baca baca lagi sedikit yang sudah dikumpulkan dulu wkkk udah bulukan karena terakhir dibuka dulu sampai bikin simulasi dengan ump dki,neutral,
di sini gunung di sana gunung di tengah tengah ada pulau jawa di sini bingung di sana bingung gegara mikiran tapera wekekekkkkkk,negative,
pensiun memang masih di potong setahu saya pensiunan tidak lagi kena potongan dan tapera mungkin bisa diambil cash macam bpjs tenaga kerja yg pensiun bisa dicairkan,neutral,
bedanya dengan dp tuh tapera itu gak bakal jadi rumah padahal motong paksa gaji karyawan trus duitnya mau dipake apa oleh negara jangan bilang utk ditabung kayak cocotnya menteri udah ada jht goblog,negative,
pengamat kebijakan publik ahmad alamsyah saragih tak yakin kebijakan terkait iuran tabungan perumahan rakyat tapera bisa memudahkan masyarakat mendapatkan rumah layak pengamat tapera medcomid,neutral,
ooo ini arahannya yh biar orang nrima tapera dibandingin sama program lain owiii owii,positive,
ga ikhlas bgt gaji gw hrs dipotong lg ratusan ribu buat tapera konyol ini yg miskin dpt rumah kpr rendah dll gw yg bayar dan menengah dapet apa tot bs dicairkan pas pensiun ga yakin gw kl prosesnya mudah dan gak yakin jg bakal dapet dr yg gw bayar jokowi ngentot,negative,
ya memang imbal hasil investasi tapera di bawah inflasi makanya duitnya ga tumbuh,negative,
plis yg bermasalah bukan cuma tapera ada sejumlah ruu yg lgi digarap wakil rayap uu penyiaran uu polri uu tni uu kementerian uu mk dan semuanya bermasalah duh capek klo jelasin di mari google aja ya,negative,
peran utang negara dalam membantu membangun sebuah negara yati syarifah salma tiktok pagii kiky tapera,neutral,
sebelumnya pp nomor tahun tentang penyelenggaraan tapera yang dikeluarkan pemerintah pada mei menuai protes keras dari berbagai kalangan ekonomi adadikompas,neutral,
perlu diketahui program yang paling lambat berlaku pada tahun itu tidak bisa diterapkan tanpa peraturan teknis oleh kementerian keuangan kementerian ketenagakerjaan dan bp tapera ekonomi adadikompas,neutral,
komisioner badan pengelola tabungan perumahan rakyat bp tapera heru pudyo nugroho mengatakan proses menuju implementasi kepesertaan program tapera seperti yang diatur dalam peraturan pemerintah pp nomor tahun tentang penyelenggaraan tapera masih panjang ekonomi,neutral,
setelah menuai protes luas dari kalangan pekerja dan pengusaha pemerintah akan terlebih dulu mendengarkan masukan dari berbagai pemangku kepentingan dan tidak langsung menerbitkan aturan teknis mengenai tapera adadikompas baca juga di sini,neutral,
ini juga tragis seorang buruh yang dengan darah dan keringat mengumpulkan uang demi memiliki rumah meski sederhana eehh lha kok muncul program tapera,negative,
beberapa buzzer yg terlihat memainkan narasi itu feri kroto uki psi dan kocaknya narasi nya di awal ga nyalahin pks pdi tapi membenarkan tapera habis itu dirujak netizen diakunnya terus berubah jadi blame pks pdi,negative,
kok bisa ga pake potongan tapera aneh,negative,
tapera di investasikan ke obligasi pemerintah bro utk nutup apbn yg ambrol,neutral,
badan pengelolaan paparkan program tapera untuk hunian terjangkau rakyat kiky pemain terburuk jokowi tapera syarifah salma,neutral,
kalau tabungan tapera bisa dicek by aplikasi kayak bpjs sih ndk masalah kalau ndk bisa dicek online ya batalkan aja,negative,
uu tapera sudah terbit atas usul pdip sumpah presiden wajib menjalankan uu,neutral,
tapera itu maksudnya tanpa perasaan ea,neutral,
ukt bikin makin kere tapera berberak berak,negative,
akhirnya tercapai jalan tengah uu tdk menyebut besaran potongan gaji pekerja untuk tapera diserahkan ke pemerintah mengatur lewat pp tapi angka itu sdh jadi arus utama baik dpr maupun buruh semua minta pemerintah menetapkan tsb pekerja pengusaha sumber,neutral,
ini die bos qudori tapera,neutral,
ekonom iuran tapera belum tentu atasi backlog perumahan di indonesia lewat tapera,neutral,
sama spt tapera walo blom cukup umur tapi udah bisa ngatjeng ya bisa nyalon,neutral,
jadi biar rakyat tau bhw tujuan pemerintah atas gonjang ganjing program tapera adalah sepertiga utk mengisi apbn sepertiga buat bayar hutang dan sepertiganya lagi yaa simpulkan sendiri yaa,negative,
samsung galaxy lulu tapera kontroversistarlink raihkemajuan nkrikedepan prabowofokus majukanbangsa adira finance,neutral,
lah ane udah dibilang gembel kok sekarang dipanggil boss gimana sih daging kiloan masih setuju ama tapera gak ada berita ya yg dukung tapera selain menolak ente emang luwarrr biasa,negative,
mending nabung di bca blok lu nabung di tapera pas dipecat ga bisa makan malah mati kelaparan duit lu diambil sama mereka,negative,
tapera diduga penipuan,neutral,
om loker di belanda om aku males bayar iuran tapera di indonesia,negative,
tapera apakah ini sebuah pertanda buruk atau memang para petinggi dan pejabat negara masih haus akan kekayaan sampai rakyat harus ditindas jika melawan akan dihukum taii,negative,
yg bikin males bayar pajak ikut tapera dll itu yg kyk gini rakyat susah cari duid malah dipake pejabat bayar apem,negative,
pemerintah kembangkan peningkatan pelayanan publik di ikn kiky pemain terburuk tiktok tolol tapera,neutral,
makin ngeselin ini lama lama tapera,negative,
uu tapera itu diperuntukan untuk pegawai digaji dengan apbn asn tni polri dan bumn itupun tidak diwajibkan seluruhnya mau begal gaji karyawan buruh swasta tuk nutup utang negara ape mau dirampok lagi seperti asabri jiwasraya mukidi bajer ceboker beras raskin bela lol,negative,
terus hanya dengan alasan itu tapera layak digulirkan,neutral,
bentar lagi tapera,neutral,
menarik nanti setelah ada potongan tapera akan seperti apa daya masyarakat mencicil sepeda motor,neutral,
wi owi mbok utekmu di encerkan disik nek arep gawe kebijakan tapera wocoen iki loh wi owi ben matamu melek,negative,
simulasi gaji dengan iuran tapera,neutral,
itu tapera,neutral,
salah bgt gw baca apdetan tapera pagi ini morningku dimulai dgn bjir bikin bete bgt,negative,
dear pemerintah ada yang namanya obligasi drpd dikasih nama tapera,neutral,
wkwk dikira yg protes tapera pasti penduku rohanies kocag sepong terus bang sampe lemes bisa dapet jatah komisaris,negative,
berkunjung ke ikn pemilik burj khalifa tertarik akan berinvestasi di sektor champions league pemain terburuk kiky tiktok tapera,neutral,
tapera tabungan peraass rakyat,positive,
pagi pagi baca issue tapera makin seru dan gak kalah seru nya lagi rencana paslon keponakannya dan anaknya hhhh hhhh,positive,
gaji partner baru dg umur tahun setahun minimal gaji thr tdk termasuk bonus insentif kalau tapera boleh diambil pada usia tahun rumah seperti apa dan dimana yg bisa dibeli,neutral,
berisik lu ki udah lu fokus stand up aja gk usah bikin huru hara aja lu anteng aja udh di lapor pak ketawa ketiwi lu gak bakal tau perasaan rakyat biasa yg gaji nya tapi banyak potongan ini itu ditambah lagi skrang tapera lu gk akan ngerasain,negative,
daftar pekerja yang gajinya dipotong buat iuran tapera setiap pekerja usia paling rendah tahun sudah menikah dan memiliki penghasilan paling sedikit sebesar upah minimum,neutral,
bener bang dr awal viral tapera itu kek jd bisu,negative,
jenis pekerja yang wajib menjadi peserta tapera,neutral,
itu mah ga perlu pake tapera jg bisa,neutral,
apa ngeklaim tapera pns selama tahun hanya dpt juta mau ambil rumah semut,negative,
tapera,positive,
gue mikir secara logika orang awam aja ni ya kalopun iye itu tapera bener secara program dan terstruktur indonesia masih menjadi jawasentris secara ekonomi saat ini yang ada populasi rakyat di pulau jawa makin membludak,negative,
tenang saja pak de lagi usaha ngumpulin duit lewat tapera,neutral,
gaji pekerja non mbr dipotong tapera tapi belum tentu bisa ajukan manfaat terus dapat apa,neutral,
indonesia pemerintah ri memberlakukan sistem tabungan alias simpanan tapera bagi karyawan dengan memotong langsung upah si karyawan besarnya dari gaji yang diterima pekerja dan sisanya dibayarkan si pemberi kerja alias perusahaan,neutral,
tambah lagi wacana tapera tambah penderitaan rakyat auto membuka ladang korup yg baru trs bea cukai yg diluar nurul ga dibenahi dah lah capek,negative,
negara sudah terapkan program mirip tapera,neutral,
tapera itu bagus loh anggap aja gaji jt kan perbulan pertahun bayangin aja tahun kerja udah nyimpen duit di tapera udah dapet rumah iya rumah kalau duit lu pake buat beli games the sims bisa deh punya rumah dengan duit,positive,
tapera revisi uu penyiaran dan mk kenaikan pajak di persiapkan untuk perdana menteri jan etes,neutral,
sayangnya yang pengen punya rumah itu adalah para pejabat yg mengurusin tapera,negative,
masih setuju ama tapera ente luwarr biasa lain daripada yg lain,positive,
arebi kenapa pekerja yang sudah punya rumah harus ikut iuran tapera,neutral,
daripada gaji dipotong buat tapera yang kita aja gatau itu disimpen di mana atau buat siapa mending dipotong buat tabungan qurban buat muslim apalah yg berguna buat anak yatim pendidikan gratis yg merata sampai ke pelosok,negative,
gp ansor tolong dong saya disubsidi iuran tapera,neutral,
asabri raib bumi putera raib ini modus baru lagi tapera,neutral,
kalau mau himpun duit buat modal baca tapera dengan cara injek leher rakyat sebaiknya pemerintah legalkan judi offline aja pemerintah dapat uang rakyat juga senang,negative,
pinokioisme merubah haluan jilatisme tapera tips aman perasa rakyat sapiompong,neutral,
yang gajinya swasta umr dibawah di daerah mau dipotong buat tapera pala lu peang mau makan apa nanti kita sedang yang udah punya rumah mau dipotong juga buat tapera buat apa dongo,negative,
tapera anies tetap ada med tapi gak pake potong uang rakyat anies cinta rakyatnya med dia tau mana yg prioritas buat rakyat gak kaya kelen tukang fitnah anies,positive,
otorita ikn bersama sergek berhasil menyelesaikan uji coba ai smart traffic dan mobility di nusantara kiky pemain terburuk champions league tiktok tapera,neutral,
bukannya tapera itu uda lama ya qan,negative,
yang milih mereka adalah otak udang yg sungguh tidak mengerti bahwa rakyat tengah menderita bbm bahan pokok hukum keamanan semua tengah sungsang paham arti sungsang belum lagi tapera ini semua membuat rakyat makin mual sebenarnya apa yg tengah melilit negara kecoak,negative,
judol itu haram boss biarpun gembel tapi punya an karyawan masih setuju ama tapera cuma ente yg beda sendiri,negative,
yang miskin dapat bansos yang kaya dapat potongan pajak barang mewah yang menengah alis pekerja jadi sapi peras tapera dll giliran bantuanya gak pernah dapat tapera indonesiakuat indonesia,negative,
secara ga lgsg lu bilang tapera jelek lu kata yg ga setuju soal tapera ini cuma pendukung mikir analogilu ga apple to apple buzzer gini amat hahaha,negative,
gaji mepet bgt banyak potongan eh muncul lagi tapera mau patungan subsidi beliin orang lain rumah padahal diri sendiri blm punya rumah ga adil tabung ampe pensiun jg blm tentu kebeli tabungan yang dipaksa sama pemerintah beneran ga relaaa,negative,
uu ini mewajibkan berarti emang dari dulu tapera ini wajib,neutral,
bodo amat soalnya gaji gue ga wajib dipotong buat dp rumah rupiah itu opsional dan ga berlaku buat semua orang tapera itu wajib dipotong kalo ga mau ada sanksinya ya jelekan taperalah udah jelas jd lahan korupsi maksa lagi,negative,
pemerintah perhatikan semua aspek dalam pembangunan ikn kiky pemain terburuk pagii tapera tiktok,neutral,
kalo setuju tapera maka yg terjadi mudah ditebak tahun ini potongan tahun depan potongan tahun berikutnya bisa atau bisa juga apa gak ngeri,negative,
iseng ngitung sederhana soal tapera jumlah pekerja di indonesia jiwa gaji rata rata iuran x per bulan x jiwa triliun per bulan triliun triliun setahun dan ini baru bisa dicairkan kapan tahun lagi,neutral,
birokrasi itu mmg tdk ramah soal kecepatan ketepatan pak awam sdh terbiasa dgn birokrasi berpintu pintu kepercayaan diragukan terlebih dgn kasus korupsi kurang tegas urusan pendidikan lalu tapera yg makin membuka ruang korupsi mega triliun,negative,
aku kalo baca aturan tentang tapera itu gedeg jembek polll berasa terjadi pembegalan batalkantapera,negative,
nih mba lu kan deket banget nih ama prabowo mending lu hasut dia buat cancel uu tapera daripada lu siapa yg salah yg buat uu ini,negative,
buzzer kena tapera juga kah,negative,
ini cm skema nanti pd kenyataannya akan sulit diambil apalagi jika orgnya sdh meninggal apa ahli waris bs dgn mudah ambil dana pensiun tapera akal bulus untuk menarik uang rakyat uangnya pasti diputer oleh pemerintah tabungan pensiunan buat apaan,negative,
partai korupsi sapi partai cuantoriter indonesia perjuangan biang kerok nya uu tapera setuju,negative,
kalo mau selamat dan hidup berkah beli lah rumah pake uang dari nabung sendiri buruh dihapus kok ngemis sama buruh pake alasan tapera pemeras rakyat,negative,
rumah hasil tapera,neutral,
partai buruh iuran tapera tak akan cukup untuk beli rumah di usia pensiun news,neutral,
nggak selama uu nya belum diubah tapera bersifat wajib jgn sampai kena jebakan bapak itu,negative,
tukang parkir ga kena tapera sih rakyattolaktapera,negative,
partai korupsi sapi partai cuantoriter indonesia perjuangan biang kerok nya uu tapera,negative,
